"No.","Time","Source","Destination","Protocol","Length","Info"
"9251","74.233214","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"9252","74.245560","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#17] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522612 TSecr=4060706683"
"9253","74.265548","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#18] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522633 TSecr=4060706683"
"9254","74.265556","172.16.1.2","172.16.3.2","TCP","66","18641  >  22 [ACK] Seq=4239995 Ack=10235 Win=65728 Len=0 TSval=4060706873 TSecr=1458522602"
"9255","74.271461","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#19] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522642 TSecr=4060706683"
"9256","74.296221","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#20] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522663 TSecr=4060706873"
"9257","74.315622","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#21] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522682 TSecr=4060706873"
"9258","74.322899","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#22] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522692 TSecr=4060706873"
"9259","74.346061","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#23] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522713 TSecr=4060706873"
"9260","74.366372","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#24] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522733 TSecr=4060706873"
"9261","74.386668","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#25] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522753 TSecr=4060706873"
"9262","74.402822","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9263","74.402860","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9264","74.402872","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9265","74.402904","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9266","74.402926","172.16.1.2","172.16.3.2","SSHv2","1346","Client: "
"9267","74.405543","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9232#26] 22  >  18641 [ACK] Seq=10235 Ack=4239995 Win=65728 Len=0 TSval=1458522773 TSecr=4060706873"
"9268","74.406186","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10235 Ack=4242859 Win=65728 Len=0 TSval=1458522773 TSecr=4060707003"
"9269","74.411433","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"9270","74.426622","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10271 Ack=4245723 Win=65728 Len=0 TSval=1458522782 TSecr=4060707003"
"9271","74.432348","172.16.3.2","172.16.1.2","MPTCP","74","22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522802 TSecr=4060707003"
"9272","74.445286","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#1] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522812 TSecr=4060707003"
"9273","74.445305","172.16.1.2","172.16.3.2","TCP","66","18641  >  22 [ACK] Seq=4246987 Ack=10271 Win=65728 Len=0 TSval=4060707053 TSecr=1458522782"
"9274","74.466209","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#2] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522833 TSecr=4060707053"
"9275","74.486195","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#3] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522853 TSecr=4060707053"
"9276","74.493017","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#4] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522863 TSecr=4060707053"
"9277","74.505265","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#5] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522872 TSecr=4060707053"
"9278","74.525404","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#6] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522893 TSecr=4060707053"
"9279","74.546412","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#7] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522912 TSecr=4060707053"
"9280","74.566233","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#8] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522932 TSecr=4060707053"
"9281","74.586303","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#9] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522951 TSecr=4060707053"
"9282","74.592112","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#10] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522962 TSecr=4060707053"
"9283","74.616508","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#11] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522982 TSecr=4060707053"
"9284","74.622197","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#12] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458522992 TSecr=4060707053"
"9285","74.646393","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#13] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523012 TSecr=4060707053"
"9286","74.666281","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#14] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523032 TSecr=4060707053"
"9287","74.673030","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#15] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523042 TSecr=4060707053"
"9288","74.686779","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#16] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523052 TSecr=4060707053"
"9289","74.706253","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#17] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523073 TSecr=4060707053"
"9290","74.725791","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#18] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523092 TSecr=4060707053"
"9291","74.732419","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#19] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523102 TSecr=4060707053"
"9292","74.756250","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#20] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523123 TSecr=4060707053"
"9293","74.776189","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#21] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523142 TSecr=4060707053"
"9294","74.783031","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#22] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523153 TSecr=4060707053"
"9295","74.805682","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#23] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523172 TSecr=4060707053"
"9296","74.826093","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#24] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523193 TSecr=4060707053"
"9297","74.832066","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#25] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523202 TSecr=4060707053"
"9298","74.855426","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#26] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523223 TSecr=4060707053"
"9299","74.874989","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#27] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523242 TSecr=4060707053"
"9300","74.895561","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#28] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523263 TSecr=4060707053"
"9301","74.915276","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#29] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523283 TSecr=4060707053"
"9302","74.922532","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#30] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523293 TSecr=4060707053"
"9303","74.936009","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#31] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523302 TSecr=4060707053"
"9304","74.956390","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#32] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523322 TSecr=4060707053"
"9305","74.957687","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9306","74.957710","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9307","74.957726","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9308","74.957764","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9309","74.957809","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9310","74.962588","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9271#33] 22  >  18641 [ACK] Seq=10271 Ack=4246987 Win=65728 Len=0 TSval=1458523332 TSecr=4060707053"
"9311","74.975530","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10271 Ack=4249851 Win=65728 Len=0 TSval=1458523332 TSecr=4060707565"
"9312","74.975547","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9311#1] 22  >  18641 [ACK] Seq=10271 Ack=4249851 Win=65728 Len=0 TSval=1458523343 TSecr=4060707565"
"9313","74.975992","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10271 Ack=4252715 Win=65728 Len=0 TSval=1458523343 TSecr=4060707565"
"9314","74.995059","172.16.3.2","172.16.1.2","MPTCP","74","22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523362 TSecr=4060707565"
"9315","75.002564","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#1] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523372 TSecr=4060707565"
"9316","75.025223","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#2] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523392 TSecr=4060707565"
"9317","75.046413","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#3] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523412 TSecr=4060707565"
"9318","75.066930","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#4] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523431 TSecr=4060707565"
"9319","75.072281","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#5] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523442 TSecr=4060707565"
"9320","75.096131","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#6] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523462 TSecr=4060707565"
"9321","75.116579","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#7] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523482 TSecr=4060707565"
"9322","75.135587","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#8] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523503 TSecr=4060707565"
"9323","75.142399","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9314#9] 22  >  18641 [ACK] Seq=10271 Ack=4254147 Win=65728 Len=0 TSval=1458523512 TSecr=4060707565"
"9324","75.142680","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9325","75.142702","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9326","75.156162","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523512 TSecr=4060707743"
"9327","75.156189","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9326#1] 22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523523 TSecr=4060707743"
"9328","75.176472","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9326#2] 22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523543 TSecr=4060707743"
"9329","75.176503","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9326#3] 22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523543 TSecr=4060707743"
"9330","75.195421","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9326#4] 22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523562 TSecr=4060707743"
"9331","75.202670","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9326#5] 22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523573 TSecr=4060707743"
"9332","75.222904","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9333","75.222926","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9334","75.222942","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9335","75.222957","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9336","75.222993","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9337","75.225546","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9326#6] 22  >  18641 [ACK] Seq=10271 Ack=4257011 Win=65728 Len=0 TSval=1458523592 TSecr=4060707743"
"9338","75.226026","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10271 Ack=4259875 Win=65728 Len=0 TSval=1458523592 TSecr=4060707823"
"9339","75.232141","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9338#1] 22  >  18641 [ACK] Seq=10271 Ack=4259875 Win=65728 Len=0 TSval=1458523602 TSecr=4060707823"
"9340","75.246010","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10271 Ack=4262739 Win=65728 Len=0 TSval=1458523602 TSecr=4060707823"
"9341","75.252862","172.16.3.2","172.16.1.2","MPTCP","74","22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523623 TSecr=4060707823"
"9342","75.276232","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#1] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523643 TSecr=4060707823"
"9343","75.296624","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#2] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523663 TSecr=4060707823"
"9344","75.306155","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#3] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523673 TSecr=4060707823"
"9345","75.312347","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#4] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523682 TSecr=4060707823"
"9346","75.336364","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#5] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523702 TSecr=4060707823"
"9347","75.342293","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#6] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523712 TSecr=4060707823"
"9348","75.366178","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#7] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523735 TSecr=4060707823"
"9349","75.372123","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#8] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523743 TSecr=4060707823"
"9350","75.396197","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#9] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523763 TSecr=4060707823"
"9351","75.402170","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#10] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523772 TSecr=4060707823"
"9352","75.426195","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#11] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523792 TSecr=4060707823"
"9353","75.445780","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#12] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523812 TSecr=4060707823"
"9354","75.466624","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#13] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523833 TSecr=4060707823"
"9355","75.486017","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#14] 22  >  18641 [ACK] Seq=10271 Ack=4264171 Win=65728 Len=0 TSval=1458523853 TSecr=4060707823"
"9356","75.486039","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"9357","75.505764","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#15] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523873 TSecr=4060707823"
"9358","75.512203","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#16] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523882 TSecr=4060707823"
"9359","75.524133","172.16.1.2","172.16.3.2","TCP","66","18641  >  22 [ACK] Seq=4264171 Ack=10307 Win=65728 Len=0 TSval=4060708132 TSecr=1458523853"
"9360","75.526486","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#17] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523893 TSecr=4060707823"
"9361","75.531977","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#18] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523902 TSecr=4060708132"
"9362","75.546997","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#19] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523913 TSecr=4060708132"
"9363","75.565515","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#20] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523932 TSecr=4060708132"
"9364","75.586320","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#21] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523952 TSecr=4060708132"
"9365","75.606395","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#22] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523973 TSecr=4060708132"
"9366","75.626255","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#23] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458523992 TSecr=4060708132"
"9367","75.645461","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#24] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524012 TSecr=4060708132"
"9368","75.652917","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#25] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524022 TSecr=4060708132"
"9369","75.665657","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#26] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524031 TSecr=4060708132"
"9370","75.672414","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#27] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524042 TSecr=4060708132"
"9371","75.686139","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#28] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524053 TSecr=4060708132"
"9372","75.692170","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#29] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524062 TSecr=4060708132"
"9373","75.726229","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#30] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524092 TSecr=4060708132"
"9374","75.746322","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#31] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524113 TSecr=4060708132"
"9375","75.764944","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#32] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524133 TSecr=4060708132"
"9376","75.786579","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#33] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524153 TSecr=4060708132"
"9377","75.803252","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9378","75.803287","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9379","75.803303","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9380","75.803544","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9381","75.803582","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"9382","75.805721","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9341#34] 22  >  18641 [ACK] Seq=10307 Ack=4264171 Win=65728 Len=0 TSval=1458524172 TSecr=4060708132"
"9383","75.806089","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10307 Ack=4267035 Win=65728 Len=0 TSval=1458524172 TSecr=4060708402"
"9384","75.813097","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9383#1] 22  >  18641 [ACK] Seq=10307 Ack=4267035 Win=65728 Len=0 TSval=1458524183 TSecr=4060708402"
"9385","75.826504","172.16.3.2","172.16.1.2","TCP","66","22  >  18641 [ACK] Seq=10307 Ack=4269899 Win=65728 Len=0 TSval=1458524183 TSecr=4060708402"
"9386","75.831650","172.16.3.2","172.16.1.2","MPTCP","74","22  >  18641 [ACK] Seq=10307 Ack=4271331 Win=65728 Len=0 TSval=1458524202 TSecr=4060708402"
"9387","75.845239","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"9388","75.866160","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#1] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524233 TSecr=4060708402"
"9389","75.885529","172.16.1.2","172.16.3.2","TCP","66","18641  >  22 [ACK] Seq=4271331 Ack=10343 Win=65728 Len=0 TSval=4060708493 TSecr=1458524212"
"9390","75.885900","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#2] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524252 TSecr=4060708402"
"9391","75.892343","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#3] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524262 TSecr=4060708402"
"9392","75.926201","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#4] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524292 TSecr=4060708493"
"9393","75.932735","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#5] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524302 TSecr=4060708493"
"9394","75.945448","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#6] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524312 TSecr=4060708493"
"9395","75.952012","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#7] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524322 TSecr=4060708493"
"9396","75.976748","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#8] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524342 TSecr=4060708493"
"9397","75.996311","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#9] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524363 TSecr=4060708493"
"9398","76.016508","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 9386#10] 22  >  18641 [ACK] Seq=10343 Ack=4271331 Win=65728 Len=0 TSval=1458524383 TSecr=4060708493"
"9399","76.022422","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
