"No.","Time","Source","Destination","Protocol","Length","Info"
"6443","33.447532","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6444","33.447566","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6445","33.447590","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6446","33.447663","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6447","33.447695","172.16.1.2","172.16.3.2","SSHv2","1346","Client: "
"6448","33.469402","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=5895 Ack=3921319 Win=65728 Len=0 TSval=2117492083 TSecr=361700813"
"6449","33.469440","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=5895 Ack=3924183 Win=65728 Len=0 TSval=2117492083 TSecr=361700813"
"6450","33.469449","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492095 TSecr=361700813"
"6451","33.476650","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#1] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492105 TSecr=361700813"
"6452","33.508936","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#2] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492126 TSecr=361700813"
"6453","33.508979","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#3] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492135 TSecr=361700813"
"6454","33.528735","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#4] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492155 TSecr=361700813"
"6455","33.548575","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#5] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492174 TSecr=361700813"
"6456","33.556466","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#6] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492185 TSecr=361700813"
"6457","33.568124","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#7] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492194 TSecr=361700813"
"6458","33.576583","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#8] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492206 TSecr=361700813"
"6459","33.588927","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#9] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492215 TSecr=361700813"
"6460","33.596849","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#10] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492226 TSecr=361700813"
"6461","33.608392","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#11] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492233 TSecr=361700813"
"6462","33.616266","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#12] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492245 TSecr=361700813"
"6463","33.616647","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#13] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492245 TSecr=361700813"
"6464","33.638920","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#14] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492263 TSecr=361700813"
"6465","33.658342","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#15] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492285 TSecr=361700813"
"6466","33.678508","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#16] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492304 TSecr=361700813"
"6467","33.698763","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#17] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492326 TSecr=361700813"
"6468","33.718977","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#18] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492346 TSecr=361700813"
"6469","33.726140","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#19] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492355 TSecr=361700813"
"6470","33.738279","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#20] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492363 TSecr=361700813"
"6471","33.746507","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#21] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492375 TSecr=361700813"
"6472","33.758675","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#22] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492385 TSecr=361700813"
"6473","33.766056","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#23] 22  >  42610 [ACK] Seq=5895 Ack=3925447 Win=65728 Len=0 TSval=2117492394 TSecr=361700813"
"6474","33.766318","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"6475","33.788144","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#24] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492415 TSecr=361700813"
"6476","33.805917","172.16.1.2","172.16.3.2","TCP","66","42610  >  22 [ACK] Seq=3925447 Ack=5931 Win=65728 Len=0 TSval=361701173 TSecr=2117492394"
"6477","33.808257","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#25] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492434 TSecr=361700813"
"6478","33.817031","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#26] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492446 TSecr=361701173"
"6479","33.838869","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#27] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492466 TSecr=361701173"
"6480","33.845803","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#28] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492474 TSecr=361701173"
"6481","33.867492","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#29] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492495 TSecr=361701173"
"6482","33.875734","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#30] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492504 TSecr=361701173"
"6483","33.889202","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#31] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492513 TSecr=361701173"
"6484","33.896792","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#32] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492525 TSecr=361701173"
"6485","33.908721","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#33] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492535 TSecr=361701173"
"6486","33.928093","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#34] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492555 TSecr=361701173"
"6487","33.928128","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#35] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492555 TSecr=361701173"
"6488","33.937096","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#36] 22  >  42610 [ACK] Seq=5931 Ack=3925447 Win=65728 Len=0 TSval=2117492566 TSecr=361701173"
"6489","33.948588","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"6490","33.977473","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#37] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492596 TSecr=361701173"
"6491","33.977504","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#38] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492606 TSecr=361701173"
"6492","33.985766","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#39] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492614 TSecr=361701173"
"6493","33.985785","172.16.1.2","172.16.3.2","TCP","66","42610  >  22 [ACK] Seq=3925447 Ack=5967 Win=65728 Len=0 TSval=361701352 TSecr=2117492573"
"6494","34.009279","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#40] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492627 TSecr=361701352"
"6495","34.009329","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#41] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492627 TSecr=361701352"
"6496","34.009339","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#42] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492630 TSecr=361701352"
"6497","34.016842","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#43] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492645 TSecr=361701352"
"6498","34.038917","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#44] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492666 TSecr=361701352"
"6499","34.045963","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#45] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492673 TSecr=361701352"
"6500","34.058914","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#46] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492685 TSecr=361701352"
"6501","34.066621","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6450#47] 22  >  42610 [ACK] Seq=5967 Ack=3925447 Win=65728 Len=0 TSval=2117492695 TSecr=361701352"
"6502","34.077588","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6503","34.077610","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6504","34.077624","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6505","34.077645","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6506","34.077669","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6507","34.088883","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=5967 Ack=3928311 Win=65728 Len=0 TSval=2117492705 TSecr=361701443"
"6508","34.088900","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=5967 Ack=3931175 Win=65728 Len=0 TSval=2117492705 TSecr=361701443"
"6509","34.088919","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=5967 Ack=3932607 Win=65728 Len=0 TSval=2117492714 TSecr=361701443"
"6510","34.096586","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6509#1] 22  >  42610 [ACK] Seq=5967 Ack=3932607 Win=65728 Len=0 TSval=2117492725 TSecr=361701443"
"6511","34.096746","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6512","34.096786","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6513","34.109024","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=5967 Ack=3935471 Win=65728 Len=0 TSval=2117492725 TSecr=361701462"
"6514","34.109044","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#1] 22  >  42610 [ACK] Seq=5967 Ack=3935471 Win=65728 Len=0 TSval=2117492735 TSecr=361701462"
"6515","34.116176","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"6516","34.138603","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#2] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492764 TSecr=361701462"
"6517","34.146205","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#3] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492775 TSecr=361701462"
"6518","34.155927","172.16.1.2","172.16.3.2","TCP","66","42610  >  22 [ACK] Seq=3935471 Ack=6003 Win=65728 Len=0 TSval=361701523 TSecr=2117492744"
"6519","34.157940","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#4] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492786 TSecr=361701462"
"6520","34.187971","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#5] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492815 TSecr=361701523"
"6521","34.218234","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#6] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492835 TSecr=361701523"
"6522","34.218267","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#7] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492844 TSecr=361701523"
"6523","34.239026","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#8] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492865 TSecr=361701523"
"6524","34.245514","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#9] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492874 TSecr=361701523"
"6525","34.279081","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#10] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492904 TSecr=361701523"
"6526","34.298969","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#11] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492925 TSecr=361701523"
"6527","34.306763","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#12] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492935 TSecr=361701523"
"6528","34.328243","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#13] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492952 TSecr=361701523"
"6529","34.337359","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#14] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492966 TSecr=361701523"
"6530","34.348285","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6513#15] 22  >  42610 [ACK] Seq=6003 Ack=3935471 Win=65728 Len=0 TSval=2117492975 TSecr=361701523"
"6531","34.349299","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6532","34.349338","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6533","34.349413","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6534","34.349446","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6535","34.349500","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6536","34.368413","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6003 Ack=3938335 Win=65728 Len=0 TSval=2117492986 TSecr=361701713"
"6537","34.368445","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6003 Ack=3941199 Win=65728 Len=0 TSval=2117492986 TSecr=361701713"
"6538","34.368451","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=6003 Ack=3942631 Win=65728 Len=0 TSval=2117492993 TSecr=361701713"
"6539","34.388917","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6538#1] 22  >  42610 [ACK] Seq=6003 Ack=3942631 Win=65728 Len=0 TSval=2117493015 TSecr=361701713"
"6540","34.396618","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6538#2] 22  >  42610 [ACK] Seq=6003 Ack=3942631 Win=65728 Len=0 TSval=2117493025 TSecr=361701713"
"6541","34.407987","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6538#3] 22  >  42610 [ACK] Seq=6003 Ack=3942631 Win=65728 Len=0 TSval=2117493033 TSecr=361701713"
"6542","34.428585","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6538#4] 22  >  42610 [ACK] Seq=6003 Ack=3942631 Win=65728 Len=0 TSval=2117493055 TSecr=361701713"
"6543","34.438226","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6544","34.438263","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6545","34.438289","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6546","34.438378","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6547","34.438425","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6548","34.448529","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6538#5] 22  >  42610 [ACK] Seq=6003 Ack=3942631 Win=65728 Len=0 TSval=2117493075 TSecr=361701713"
"6549","34.448884","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6003 Ack=3945495 Win=65728 Len=0 TSval=2117493075 TSecr=361701803"
"6550","34.448902","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6003 Ack=3948359 Win=65728 Len=0 TSval=2117493075 TSecr=361701803"
"6551","34.468670","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=6003 Ack=3949791 Win=65728 Len=0 TSval=2117493095 TSecr=361701803"
"6552","34.476965","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"6553","34.499533","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#1] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493126 TSecr=361701803"
"6554","34.506259","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#2] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493134 TSecr=361701803"
"6555","34.516125","172.16.1.2","172.16.3.2","TCP","66","42610  >  22 [ACK] Seq=3949791 Ack=6039 Win=65728 Len=0 TSval=361701883 TSecr=2117493105"
"6556","34.537854","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#3] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493156 TSecr=361701883"
"6557","34.546827","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#4] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493175 TSecr=361701883"
"6558","34.559128","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#5] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493184 TSecr=361701883"
"6559","34.588235","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#6] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493205 TSecr=361701883"
"6560","34.588283","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#7] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493214 TSecr=361701883"
"6561","34.607667","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6551#8] 22  >  42610 [ACK] Seq=6039 Ack=3949791 Win=65728 Len=0 TSval=2117493235 TSecr=361701883"
"6562","34.608441","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6563","34.608468","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6564","34.608489","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6565","34.608514","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6566","34.608554","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6567","34.629026","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6039 Ack=3952655 Win=65728 Len=0 TSval=2117493245 TSecr=361701973"
"6568","34.629047","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6039 Ack=3955519 Win=65728 Len=0 TSval=2117493245 TSecr=361701973"
"6569","34.629051","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=6039 Ack=3956951 Win=65728 Len=0 TSval=2117493256 TSecr=361701973"
"6570","34.648785","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6569#1] 22  >  42610 [ACK] Seq=6039 Ack=3956951 Win=65728 Len=0 TSval=2117493274 TSecr=361701973"
"6571","34.657005","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6569#2] 22  >  42610 [ACK] Seq=6039 Ack=3956951 Win=65728 Len=0 TSval=2117493286 TSecr=361701973"
"6572","34.658034","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6573","34.658068","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6574","34.658098","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6575","34.658147","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6576","34.658183","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6577","34.678535","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6039 Ack=3959815 Win=65728 Len=0 TSval=2117493295 TSecr=361702023"
"6578","34.678549","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=6039 Ack=3962679 Win=65728 Len=0 TSval=2117493295 TSecr=361702023"
"6579","34.678554","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493305 TSecr=361702023"
"6580","34.687492","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#1] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493313 TSecr=361702023"
"6581","34.698165","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#2] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493324 TSecr=361702023"
"6582","34.706829","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#3] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493335 TSecr=361702023"
"6583","34.737828","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#4] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493366 TSecr=361702023"
"6584","34.768558","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#5] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493386 TSecr=361702023"
"6585","34.768612","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#6] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493394 TSecr=361702023"
"6586","34.788356","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#7] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493415 TSecr=361702023"
"6587","34.795707","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#8] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493424 TSecr=361702023"
"6588","34.809621","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#9] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493435 TSecr=361702023"
"6589","34.829045","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#10] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493446 TSecr=361702023"
"6590","34.836832","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#11] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493465 TSecr=361702023"
"6591","34.858892","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#12] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493485 TSecr=361702023"
"6592","34.878042","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#13] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493505 TSecr=361702023"
"6593","34.885904","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#14] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493515 TSecr=361702023"
"6594","34.898256","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#15] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493526 TSecr=361702023"
"6595","34.905989","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#16] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493533 TSecr=361702023"
"6596","34.928583","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#17] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493555 TSecr=361702023"
"6597","34.959575","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#18] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493585 TSecr=361702023"
"6598","34.967376","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 6579#19] 22  >  42610 [ACK] Seq=6039 Ack=3964111 Win=65728 Len=0 TSval=2117493596 TSecr=361702023"
"6599","34.997280","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6600","34.997376","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6601","34.997392","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"6602","34.997419","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
